id,name
F0GBR04AGN:FO,施羅德環球基金系列－歐元短期債券(歐元)C-累積
F000000DVA:FO,施羅德環球基金系列－環球通貨膨脹連繫債券(歐元)C-年配浮動
F0GBR052DP:FO,施羅德環球基金系列－環球通貨膨脹連繫債券(歐元)C-累積
F0GBR04NS1:FO,施羅德環球基金系列－歐元流動(歐元)A-累積
F0GBR04NS5:FO,施羅德環球基金系列－歐元流動(歐元)C-累積
F0GBR04EZ2:FO,施羅德環球基金系列－歐元短期債券(歐元)A1-累積
F00000MY7A:FO,施羅德環球基金系列－環球通貨膨脹連繫債券(歐元)A1-季配浮動
F0GBR052DN:FO,施羅德環球基金系列－環球通貨膨脹連繫債券(歐元)A1-累積
F00000LILC:FO,施羅德環球基金系列－歐元企業債券(歐元)C-年配浮動
F0GBR04AHL:FO,施羅德環球基金系列－環球債券(美元)A-年配浮動
F0GBR04AHM:FO,施羅德環球基金系列－環球債券(美元)A-累積
F0GBR04DV6:FO,施羅德環球基金系列－歐元企業債券(歐元)A-累積
F000002Q9R:FO,施羅德環球基金系列－歐元企業債券(歐元)A-半年配固定
F0GBR04DVY:FO,施羅德環球基金系列－歐元企業債券(歐元)C-累積
F0GBR04AHQ:FO,施羅德環球基金系列－環球債券(美元)C-累積
F0GBR04AHP:FO,施羅德環球基金系列－環球債券(美元)C-年配浮動
F000002IZJ:FO,施羅德環球基金系列－歐元企業債券(歐元)A1-半年配固定
F0GBR04AFU:FO,施羅德環球基金系列－歐元債券(歐元)C-累積
F0GBR04EZY:FO,施羅德環球基金系列－環球債券(美元)A1-累積
F0GBR04EYI:FO,施羅德環球基金系列－歐元企業債券(歐元)A1-累積
F0GBR04ADN:FO,施羅德環球基金系列－歐元債券(歐元)C-年配浮動
F0GBR06PXG:FO,施羅德環球基金系列－亞洲債券(歐元)A1-月配浮動
F0GBR06PXI:FO,施羅德環球基金系列－亞洲債券(歐元)A1-累積
F00000OCSY:FO,施羅德環球基金系列－環球債券(美元避險)C-累積
F0GBR04EYG:FO,施羅德環球基金系列－歐元債券(歐元)A1-累積
F00000PNHG:FO,施羅德環球基金系列－環球債券(美元避險)A-累積
F00000NBH6:FO,施羅德環球基金系列－環球債券(歐元避險)C-累積
F000011ED3:FO,施羅德環球基金系列－環球高收益(南非幣避險)A-月配固定(C)
F0GBR04ACW:FO,施羅德環球基金系列－亞洲債券(美元)C-年配浮動
F0GBR04ACR:FO,施羅德環球基金系列－亞洲債券(美元)C-累積
F0GBR04EW5:FO,施羅德環球基金系列－亞洲債券(美元)A1-累積
F0GBR04AE8:FO,施羅德環球基金系列－新興市場債券(美元)C-累積
F0GBR04AE6:FO,施羅德環球基金系列－新興市場債券(美元)C-年配浮動
F0GBR04ACT:FO,施羅德環球基金系列－亞洲債券(美元)A-累積
F0GBR04ACC:FO,施羅德環球基金系列－亞洲債券(美元)A-月配浮動
F000011ED7:FO,施羅德環球基金系列－環球高收益(南非幣避險)U-月配固定(C)
F0GBR061JH:FO,施羅德環球基金系列－亞洲債券(美元)A1-月配浮動
F0GBR04ADV:FO,施羅德環球基金系列－新興市場債券(美元)A-累積
F0GBR04ADK:FO,施羅德環球基金系列－新興市場債券(美元)A-季配固定
F0GBR061KH:FO,施羅德環球基金系列－新興市場債券(美元)A1-月配固定
F0GBR04EWB:FO,施羅德環球基金系列－新興市場債券(美元)A1-累積
F00000HGNJ:FO,施羅德環球基金系列－新興市場債券(澳幣避險)A1-月配固定
F0GBR04VND:FO,施羅德環球基金系列－環球高收益(美元)C-累積
F000011ED2:FO,施羅德環球基金系列－環球高收益(美元)A-月配固定
F00000YWM0:FO,施羅德環球基金系列－環球高收益(美元)C-月配固定
F0GBR05TVD:FO,施羅德環球基金系列－環球高收益(美元)A-月配浮動
F0GBR04VMI:FO,施羅德環球基金系列－環球高收益(美元)A-累積
F000002QY9:FO,施羅德環球基金系列－環球高收益(美元)A1-月配固定
F000011ED4:FO,施羅德環球基金系列－環球高收益(美元)U-累積
F000000PCJ:FO,施羅德環球基金系列－亞洲債券(歐元避險)C-累積
F0GBR04VM4:FO,施羅德環球基金系列－環球高收益(美元)A1-累積
F00000JW19:FO,施羅德環球基金系列－新興市場債券(歐元避險)C-年配浮動
F0GBR061KC:FO,施羅德環球基金系列－新興市場債券(歐元避險)C-累積
F000011ED6:FO,施羅德環球基金系列－環球高收益(美元)U-月配固定
F000000PCI:FO,施羅德環球基金系列－亞洲債券(歐元避險)A1-累積
F000000PCG:FO,施羅德環球基金系列－亞洲債券(歐元避險)A1-月配浮動
F000011ED1:FO,施羅德環球基金系列－環球高收益(澳幣避險)A-月配固定(C)
F0GBR061KB:FO,施羅德環球基金系列－新興市場債券(歐元避險)A1-累積
F0GBR0540D:FO,施羅德環球基金系列－新興市場債券(歐元避險)A1-月配固定
F00000JOLI:FO,施羅德環球基金系列－環球高收益(澳幣避險)A1-月配浮動(C)
F000011ED5:FO,施羅德環球基金系列－環球高收益(澳幣避險)U-月配固定(C)
F0GBR04VNP:FO,施羅德環球基金系列－環球高收益(歐元避險)C-累積
F000011DBV:FO,施羅德環球基金系列－環球目標回報(南非幣避險)A-月配固定(C)
F0GBR05TVE:FO,施羅德環球基金系列－環球高收益(歐元避險)A1-累積
F000011DBW:FO,施羅德環球基金系列－環球目標回報(南非幣避險)U-月配固定(C)
F00000YBRU:FO,施羅德環球基金系列－環球目標回報(美元)C-累積
F00000YBRY:FO,施羅德環球基金系列－環球目標回報(美元)A-累積
F0000106PW:FO,施羅德環球基金系列－環球目標回報(美元)A-月配固定
F000011DC8:FO,施羅德環球基金系列－新興市場收息債券(南非幣避險)U-月配固定(C)
F000011DC7:FO,施羅德環球基金系列－新興市場收息債券(南非幣避險)A-月配固定(C)
F000011DBS:FO,施羅德環球基金系列－環球目標回報(美元)U-累積
F000011DBT:FO,施羅德環球基金系列－環球目標回報(美元)U-月配固定
F000010O4C:FO,施羅德環球基金系列－環球目標回報(澳幣避險)A-月配固定(C)
F00000OLAJ:FO,施羅德環球基金系列－新興市場收息債券(美元)C-累積
F000011Q3Q:FO,施羅德環球基金系列－新興市場收息債券(美元)C-月配固定
F0GBR05TTV:FO,施羅德環球基金系列－策略債券(美元)C-累積
F0GBR05TTS:FO,施羅德環球基金系列－策略債券(美元)C-年配浮動
F0GBR05TTT:FO,施羅德環球基金系列－策略債券(美元)A-累積
F0GBR061MG:FO,施羅德環球基金系列－策略債券(美元)A-月配浮動
F00000OLAG:FO,施羅德環球基金系列－新興市場收息債券(美元)A-累積
F0000106PO:FO,施羅德環球基金系列－新興市場收息債券(美元)A-月配固定
F000011DBU:FO,施羅德環球基金系列－環球目標回報(澳幣避險)U-月配固定(C)
F0GBR05TTW:FO,施羅德環球基金系列－策略債券(美元)A1-累積
F000011DC4:FO,施羅德環球基金系列－新興市場收息債券(美元)U-月配固定
F000011DC3:FO,施羅德環球基金系列－新興市場收息債券(美元)U-累積
F000001WDP:FO,施羅德環球基金系列－亞幣債券(美元)C-月配浮動
F000001WDS:FO,施羅德環球基金系列－亞幣債券(美元)C-累積
F000001XCG:FO,施羅德環球基金系列－亞幣債券(美元)A1-累積
F000011DC5:FO,施羅德環球基金系列－新興市場收息債券(澳幣避險)A-月配固定(C)
F000011DC6:FO,施羅德環球基金系列－新興市場收息債券(澳幣避險)U-月配固定(C)
F0GBR05TTZ:FO,施羅德環球基金系列－策略債券(歐元避險)C-累積
F00000XXDY:FO,施羅德環球基金系列－歐元高收益債券(美元避險)C-累積
F0GBR05TU0:FO,施羅德環球基金系列－策略債券(歐元避險)A1-累積
F000005IYD:FO,施羅德環球基金系列－策略債券(歐元避險)A1-季配浮動
F00000ZXFO:FO,施羅德環球基金系列－歐元高收益債券(美元避險)AX-月配固定
F00000Q962:FO,施羅德環球基金系列－亞幣債券(歐元避險)C-累積
F00000P15K:FO,施羅德環球基金系列－歐元高收益債券(歐元)C-累積
F00000P15L:FO,施羅德環球基金系列－歐元高收益債券(歐元)C-季配浮動
F00000P15I:FO,施羅德環球基金系列－歐元高收益債券(歐元)A-累積
F00000O5BJ:FO,施羅德環球基金系列－環球股債收息基金(美元)C-累積
F00000O5BI:FO,施羅德環球基金系列－環球股債收息基金(美元)C-月配固定
F00000O5BH:FO,施羅德環球基金系列－環球股債收息基金(美元)A-月配固定
F00000O5BG:FO,施羅德環球基金系列－環球股債收息基金(美元)A-累積
F0GBR064S1:FO,施羅德環球基金系列－環球城市房地產股票(美元)C-累積
F0GBR064S6:FO,施羅德環球基金系列－環球城市房地產股票(美元)C-年配浮動
F00000PRI9:FO,施羅德環球基金系列－環球股債收息基金(澳幣避險)A-月配固定(C)
F0GBR064S7:FO,施羅德環球基金系列－環球城市房地產股票(美元)A1-累積
F00000O5K2:FO,施羅德環球基金系列－環球股債收息基金(歐元避險)C-累積
F00000O5GB:FO,施羅德環球基金系列－環球股債收息基金(歐元避險)C-季配浮動
F00000O5FD:FO,施羅德環球基金系列－環球股債收息基金(歐元避險)A-累積
F00000O5K0:FO,施羅德環球基金系列－環球股債收息基金(歐元避險)A-季配浮動
F0GBR064S3:FO,施羅德環球基金系列－環球城市房地產股票(歐元避險)C-累積
F000001GIZ:FO,施羅德環球基金系列－環球可轉換債券(美元)C-累積
F00000PZNH:FO,施羅德環球基金系列－環球可轉換債券(美元)C-季配浮動
F0GBR064S2:FO,施羅德環球基金系列－環球城市房地產股票(歐元避險)A1-累積
F000001GIO:FO,施羅德環球基金系列－環球可轉換債券(美元)A1-累積
F000001GII:FO,施羅德環球基金系列－環球可轉換債券(美元)A-累積
F000001GIK:FO,施羅德環球基金系列－環球可轉換債券(歐元避險)C-累積
F000001GIT:FO,施羅德環球基金系列－環球可轉換債券(歐元避險)A1-累積
F00000OSW7:FO,施羅德環球基金系列－亞太城市房地產股票(歐元)C-累積
FOGBR05U8A:FO,施羅德環球基金系列－亞太城市房地產股票(美元)C-累積
F0GBR06O0Z:FO,施羅德環球基金系列－美國中小型股票(歐元)C-累積
F0GBR06O0X:FO,施羅德環球基金系列－美國中小型股票(歐元)A1-累積
FOGBR05U8B:FO,施羅德環球基金系列－亞太城市房地產股票(美元)A1-累積
F0GBR04AGR:FO,施羅德環球基金系列－美國小型公司(美元)C-累積
F0GBR05512:FO,施羅德環球基金系列－美國小型公司(美元)A1-累積
F000001GIQ:FO,施羅德環球基金系列－亞洲可轉換債券(美元)C-累積
F000001GIS:FO,施羅德環球基金系列－亞洲可轉換債券(美元)A1-累積
F0GBR06PXK:FO,施羅德環球基金系列－日本小型公司(美元)A1-累積
F00000OSVE:FO,施羅德環球基金系列－亞洲收益股票(歐元)C-累積
F000001GIU:FO,施羅德環球基金系列－亞洲可轉換債券基金(歐元避險)C-累積
F000001GIV:FO,施羅德環球基金系列－亞洲可轉換債券基金(歐元避險)A1-累積
F0GBR05TTN:FO,施羅德環球基金系列－美國中小型股票(美元)C-累積
F0GBR05TTO:FO,施羅德環球基金系列－美國中小型股票(美元)A1-累積
F000001GDE:FO,施羅德環球基金系列－美國中小型股票(歐元避險)C-累積
F000011DC2:FO,施羅德環球基金系列－亞洲收益股票(南非幣避險)U-月配固定(C)
F000011DC1:FO,施羅德環球基金系列－亞洲收益股票(南非幣避險)A-月配固定(C)
F0000003E7:FO,施羅德環球基金系列－環球小型公司(歐元)A1-累積
F00000QG2Q:FO,施羅德環球基金系列－亞洲股息基金(美元)C-累積
F0GBR0550P:FO,施羅德環球基金系列－亞洲收益股票(美元)C-累積
F000011DBK:FO,施羅德環球基金系列－新興市場股債收息(南非幣避險)A-月配固定(C)
F0GBR069Z4:FO,施羅德環球基金系列－亞洲收益股票(美元)C-月配固定
F0GBR0550R:FO,施羅德環球基金系列－亞洲收益股票(美元)A-月配固定
F00000QG2U:FO,施羅德環球基金系列－亞洲股息基金(美元)A-月配固定
F0GBR054YU:FO,施羅德環球基金系列－亞洲收益股票(美元)A-累積
F00000QG2S:FO,施羅德環球基金系列－亞洲股息基金(美元)A-累積
F0GBR0550M:FO,施羅德環球基金系列－亞洲收益股票(美元)A1-累積
F0GBR0550U:FO,施羅德環球基金系列－亞洲收益股票(美元)A1-月配固定
F000011DBY:FO,施羅德環球基金系列－亞洲收益股票(美元)U-月配固定
F00000VOZ1:FO,施羅德環球基金系列－新興市場股債收息(美元)C-月配固定
F00000VOZ0:FO,施羅德環球基金系列－新興市場股債收息(美元)C-累積
F000011DBX:FO,施羅德環球基金系列－亞洲收益股票(美元)U-累積
F00000VOYU:FO,施羅德環球基金系列－新興市場股債收息(美元)A-累積
F000011DBL:FO,施羅德環球基金系列－新興市場股債收息(南非幣避險)U-月配固定(C)
F00000Y8CQ:FO,施羅德環球基金系列－新興市場股債收息(美元)AX-月配固定
F000011DBH:FO,施羅德環球基金系列－新興市場股債收息(美元)U-累積
F000011DBI:FO,施羅德環球基金系列－新興市場股債收息(美元)U-月配固定
F000011DBZ:FO,施羅德環球基金系列－亞洲收益股票(澳幣避險)A-月配固定(C)
F00000UQ0B:FO,施羅德環球基金系列－亞洲股息基金(澳幣避險)A-月配固定(C)
F000011DC0:FO,施羅德環球基金系列－亞洲收益股票(澳幣避險)U-月配固定(C)
F00000ZDEG:FO,施羅德環球基金系列－新興市場股債收息(澳幣避險)AX-月配固定(C)
F000011DBJ:FO,施羅德環球基金系列－新興市場股債收息(澳幣避險)U-月配固定(C)
F000011DCD:FO,施羅德環球基金系列－環球股債增長收息(南非幣避險)A-月配固定(C)
F0GBR06PXM:FO,施羅德環球基金系列－日本小型公司(歐元)A1-累積
F000011DCE:FO,施羅德環球基金系列－環球股債增長收息(南非幣避險)U-月配固定(C)
F0000002SE:FO,施羅德環球基金系列－新興市場股債優勢(歐元)C-累積
F00000OIOY:FO,施羅德環球基金系列-環球股債增長收息(美元)C-累積
F00000WORS:FO,施羅德環球基金系列-環球股債增長收息(美元)A-月配固定
F0000002SF:FO,施羅德環球基金系列－新興市場股債優勢(歐元)A1-累積
F0GBR06O15:FO,施羅德環球基金系列－環球進取股票(歐元)C-累積
F0GBR06LJ8:FO,施羅德環球基金系列－歐洲精選時機股票(歐元)C-累積
F00000VH29:FO,施羅德環球基金系列-環球股債增長收息(美元)A-累積
F000011GGI:FO,施羅德環球基金系列－環球股債增長收息(美元)A-月配固定2
F0000000MM:FO,施羅德環球基金系列－新興市場(澳幣)C-累積
F0GBR06FNM:FO,施羅德環球基金系列－環球小型公司(美元)C-累積
F000011DCA:FO,施羅德環球基金系列－環球股債增長收息(美元)U-累積
F000011DCB:FO,施羅德環球基金系列－環球股債增長收息(美元)U-月配固定
F0GBR06LJ5:FO,施羅德環球基金系列－歐洲精選時機股票(歐元)A-累積
F0GBR06O0T:FO,施羅德環球基金系列－環球進取股票(歐元)A1-累積
F0GBR06FNK:FO,施羅德環球基金系列－環球小型公司(美元)A1-累積
F0GBR055RF:FO,施羅德環球基金系列－韓國股票(美元)C-累積
F000011GGK:FO,施羅德環球基金系列－環球股債增長收息(澳幣避險)A-月配固定(C)2
F0GBR06OWO:FO,施羅德環球基金系列－拉丁美洲(歐元)C-累積
F000011DCC:FO,施羅德環球基金系列－環球股債增長收息(澳幣避險)U-月配固定(C)
F0GBR055RD:FO,施羅德環球基金系列－韓國股票(美元)A1-累積
F000000PCV:FO,施羅德環球基金系列－環球計量優勢股票(歐元)C-累積
F0GBR06OWM:FO,施羅德環球基金系列－拉丁美洲(歐元)A1-累積
F0GBR06OA4:FO,施羅德環球基金系列－美國大型股(歐元)C-累積
F000000PCS:FO,施羅德環球基金系列－環球計量優勢股票(歐元)A1-累積
F00000ZUP7:FO,施羅德環球基金系列－環球股息基金(美元)CX-月配固定
F000000GXU:FO,施羅德環球基金系列－環球股息基金(美元)C-季配固定
F000000GXR:FO,施羅德環球基金系列－環球股息基金(美元)C-累積
F00000T3F4:FO,施羅德環球基金系列－環球股息基金(美元)AX-月配固定
F000000GXH:FO,施羅德環球基金系列－環球股息基金(美元)A-累積
F0000002S5:FO,施羅德環球基金系列－新興市場股債優勢(美元)C-累積
F0000002PO:FO,施羅德環球基金系列－新興市場股債優勢(美元)A-累積
F0GBR0551C:FO,施羅德環球基金系列－瑞士中小型股票(瑞士法郎)A1-累積
F0GBR06KPU:FO,施羅德環球基金系列－環球收益股票(歐元)C-累積
F0000002S7:FO,施羅德環球基金系列－新興市場股債優勢(美元)A1-累積
F0GBR04AHY:FO,施羅德環球基金系列－環球計量核心(美元)C-累積
F0GBR06KPT:FO,施羅德環球基金系列－環球收益股票(歐元)A1-累積
F00000T5M2:FO,施羅德環球基金系列－環球股息基金(澳幣避險)A-月配固定(C)
F0GBR061O5:FO,施羅德環球基金系列－環球進取股票(美元)C-累積
F00000PF7W:FO,施羅德環球基金系列－環球股息基金(歐元避險)A-累積
F0GBR04AEH:FO,施羅德環球基金系列－拉丁美洲(美元)C-累積
F00000T5M1:FO,施羅德環球基金系列－歐洲股息基金(美元避險)A-月配固定
F0GBR061M3:FO,施羅德環球基金系列－環球進取股票(美元)A1-累積
F00000ZE00:FO,施羅德環球基金系列－環球計量核心(澳幣避險)C-累積
F0GBR04AFE:FO,施羅德環球基金系列－瑞士股票(瑞士法郎)C-累積
F0GBR04F0H:FO,施羅德環球基金系列－拉丁美洲(美元)A1-累積
F0GBR04F0N:FO,施羅德環球基金系列－瑞士股票(瑞士法郎)A1-累積
F000000PD5:FO,施羅德環球基金系列－環球計量優勢股票(美元)C-累積
F000011ECW:FO,施羅德環球基金系列－環球收益股票(南非幣避險)A-月配固定(C)
F0GBR04AGG:FO,施羅德環球基金系列－美國大型股(美元)C-累積
F000000PCL:FO,施羅德環球基金系列－環球計量優勢股票(美元)A-累積
